id,titel,unternehmen,standort,kategorie,vertragsart,arbeitszeit,gehalt_min,gehalt_max,datum_erstellt,beschreibung,bereich,url
5698187498,Senior AI Scientist – Model Training & Architecture (m/w/d),BWI GmbH,"Ulm, Baden-Württemberg",IT-Stellen,,full_time,,,2026-04-13,"Sorge gemeinsam mit uns für die digitale Zukunftsfähigkeit unseres Landes. Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung de",IT,https://www.adzuna.de/land/ad/5698187498?se=hKFNTOJH8RGSdISXQQQjPQ&utm_medium=api&utm_source=c5693b3d&v=6EB2F27BCA33FFF1879BF412B91D2E35B6B09813
5698187476,Senior AI Scientist – Model Training & Architecture (m/w/d),BWI GmbH,"Frankfurt am Main, Hessen",IT-Stellen,,full_time,,,2026-04-13,"Sorge gemeinsam mit uns für die digitale Zukunftsfähigkeit unseres Landes. Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung de",IT,https://www.adzuna.de/land/ad/5698187476?se=hKFNTOJH8RGSdISXQQQjPQ&utm_medium=api&utm_source=c5693b3d&v=12D019BBBB671ECF35C5FE890D1A48A0D665D2B4
5698187513,Senior AI Scientist – Model Training & Architecture (m/w/d),BWI GmbH,"Hamburg, Deutschland",IT-Stellen,,full_time,,,2026-04-13,"Sorge gemeinsam mit uns für die digitale Zukunftsfähigkeit unseres Landes. Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung de",IT,https://www.adzuna.de/land/ad/5698187513?se=hKFNTOJH8RGSdISXQQQjPQ&utm_medium=api&utm_source=c5693b3d&v=8EACEF2E5FE53EB6EAC6C641E2CC1CCD921A5459
5698187494,Senior AI Scientist – Model Training & Architecture (m/w/d),BWI GmbH,"Nürnberg, Bayern",IT-Stellen,,full_time,,,2026-04-13,"Sorge gemeinsam mit uns für die digitale Zukunftsfähigkeit unseres Landes. Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung de",IT,https://www.adzuna.de/land/ad/5698187494?se=hKFNTOJH8RGSdISXQQQjPQ&utm_medium=api&utm_source=c5693b3d&v=3881961988353DCF3820DE5EE0BC140BDEBF45E0
5698187493,Senior AI Scientist – Model Training & Architecture (m/w/d),BWI GmbH,"München, München (Kreis)",IT-Stellen,,full_time,,,2026-04-13,"Sorge gemeinsam mit uns für die digitale Zukunftsfähigkeit unseres Landes. Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung de",IT,https://www.adzuna.de/land/ad/5698187493?se=hKFNTOJH8RGSdISXQQQjPQ&utm_medium=api&utm_source=c5693b3d&v=11B557BA69321774CEDCDABBC4A356027857FBBF
5552776965,Senior Consultant Data Science - Fokus NLP (alle Geschlechter),statworx,"Fechenheim, Frankfurt am Main",Unknown,,full_time,,,2025-12-23,Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkei,IT,https://www.adzuna.de/details/5552776965?utm_medium=api&utm_source=c5693b3d
5507658752,Technische Ausbildung & Studium,Otto GmbH & Co. KGaA,"Bramfeld, Hamburg",Unknown,,,,,2025-11-21,"Otto GmbH & Co. KGaA sucht Technische Ausbildung/Studium in Konsumgüter und Handel Dein Berufsstart in der IT: Ausbildung Fachinformatik, Angewandte Informatik B. Sc. , Wirtschaftsinformatik B. Sc. , Data Science & AI B. Sc. , Studienintegrierende Ausbildung Wir bieten Du hast Spaß an den Themen Inf",IT,https://www.adzuna.de/details/5507658752?utm_medium=api&utm_source=c5693b3d
5646141832,Duales Studium Wirtschaftsinformatik / Data Science (B. Sc.),Netze BW GmbH,"Stuttgart, Baden-Württemberg",Unknown,,,,,2026-02-26,"Vernetze mit uns die Welt von morgen. Du hast Lust, deine Tatkraft bei uns einzubringen und dadurch deine eigene Zukunft und die aller Menschen sicherer und lebenswerter zu machen? Wir freuen uns darauf, dich dabei tatkräftig zu unterstützen – und gemeinsam mit dir neue und zuverlässige Verbindungen",IT,https://www.adzuna.de/details/5646141832?utm_medium=api&utm_source=c5693b3d
5708094366,Praktikant Machine Learning / KI (m/w/d),avenit AG,"Zunsweier, Offenburg",Unknown,,full_time,,,2026-04-23,"Deine Aufgaben Du willst nicht nur in der Theorie Modelle bauen, sondern sehen, wie Machine Learning in echten Anwendungen wirkt? In unserem Praxissemester arbeitest du an realen Kundenprojekten, entwickelst datengetriebene Lösungen und erlebst, wie KI in produktiven Softwaresystemen eingesetzt wird",IT,https://www.adzuna.de/details/5708094366?utm_medium=api&utm_source=c5693b3d
5552764343,Senior GenAI Solution Architect (alle Geschlechter),statworx,"Fechenheim, Frankfurt am Main",Unknown,,full_time,,,2025-12-23,Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkei,IT,https://www.adzuna.de/details/5552764343?utm_medium=api&utm_source=c5693b3d
5552780240,Managing Consultant Generative AI & NLP (alle Geschlechter),statworx,"Fechenheim, Frankfurt am Main",Unknown,,full_time,,,2025-12-23,Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkei,IT,https://www.adzuna.de/details/5552780240?utm_medium=api&utm_source=c5693b3d
5637573543,Cloud Solution Architect (m/w/d),statworx,"Fechenheim, Frankfurt am Main",Unknown,,full_time,,,2026-02-20,Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkei,IT,https://www.adzuna.de/details/5637573543?utm_medium=api&utm_source=c5693b3d
5682460090,Backend Entwickler:in PHP (m/w/d),ibelsa,"Püttlingen, Regionalverband Saarbrücken (Kreis)",IT-Stellen,,full_time,,,2026-03-29,"ibelsa – die cloudbasierte Hotelsoftware! Werde Teil unseres Teams! Wir sind ein innovatives, inhabergeführtes Unternehmen, das aus den Start-up-Schuhen herausgewachsen ist, aber den frischen, offenen Spirit beibehalten hat. Zumindest glauben wir das und laden Dich ein, es herauszufinden. : ) Wir bi",IT,https://www.adzuna.de/details/5682460090?utm_medium=api&utm_source=c5693b3d
5627192508,DevOps Engineer/Kubernetes-Spezialist (m/w/d),FERCHAU GmbH,"Doos, Nürnberg",Unknown,,,,,2026-02-13,FERCHAU ist ein Familienunternehmen mit dem Schwerpunkt IT und Engineering. Wir unterstützen Unternehmen bei der Realisierung von Projekten und Stellenbesetzung mit technischen Spezialist:innen. Werde ein Teil unserer Dynamik als DevOps Engineer/Kubernetes-Spezialist:in. Diese Herausforderungen über,IT,https://www.adzuna.de/details/5627192508?utm_medium=api&utm_source=c5693b3d
5648401165,"System Architect / DevOps Engineer (m/w/d) – Infrastruktur & Cloud Solutions (Kubernetes, CI/CD, AWS)",FINNOFLEET GmbH,"Hasseldieksdamm, Kiel",Unknown,,part_time,,,2026-02-28,"Informationen zum Job Komm an Bord unserer FINNOFLEET Crew Dein Herz schlägt für die IT? Du weißt, dass Container nicht nur auf Schiffen übers Meer fahren, sondern Anwendungen bereitstellen? Bei dem Wort „Cloud“ denkst du an hocheffiziente und skalierbare IT-Architekturen und nicht an englische Rege",IT,https://www.adzuna.de/details/5648401165?utm_medium=api&utm_source=c5693b3d
5715212143,Solution Architect - E-Commerce / Shopify / Cloud (m/w/d),Workwise GmbH,"Altstadt, Frankfurt am Main",Sonstige/Allgemeine Stellen,,full_time,,,2026-05-01,"Über ABRIO GmbH Wir sind führender Shopify-Partner in der DACH-Region und zählen laut BVDW zu den am schnellsten wachsenden E-Commerce-Beratungen in Deutschland. Als Shopify Plus Partner helfen wir Unternehmen, ihr E-Commerce-Business mit maßgeschneiderten Shopify-Lösungen, Conversion-Optimierung, P",IT,https://www.adzuna.de/land/ad/5715212143?se=Olg4T-JH8RGrz_gY8KlfVw&utm_medium=api&utm_source=c5693b3d&v=0D6D15FBA31E6D630228E840B40AFD2986BB3661
5712010581,Solution Architect - E-Commerce / Shopify / Cloud (m/w/d),Workwise GmbH,"Neustadt, Hamburg",Sonstige/Allgemeine Stellen,,,,,2026-04-27,"Über ABRIO GmbH Wir sind führender Shopify-Partner in der DACH-Region und zählen laut BVDW zu den am schnellsten wachsenden E-Commerce-Beratungen in Deutschland. Als Shopify Plus Partner helfen wir Unternehmen, ihr E-Commerce-Business mit maßgeschneiderten Shopify-Lösungen, Conversion-Optimierung, P",IT,https://www.adzuna.de/land/ad/5712010581?se=Olg4T-JH8RGrz_gY8KlfVw&utm_medium=api&utm_source=c5693b3d&v=80005098E345E0E96FF4A0123C5A9A2BF3E509FB
5617005934,DevOps Engineer*,Haeger Consulting,"Bad Godesberg, Bonn",Unknown,,full_time,,,2026-02-06,"Was dich erwartet Du arbeitest eng mit unseren Kunden zusammen, um moderne DevOps-Praktiken zu etablieren Du hebst Automatisierungspotenziale und gestaltest leistungsfähige Infrastruktur-Lösungen Du berätst unsere Kunden zu CI/CD-Prozessen und der Auswahl passender Automatisierungstools Du setzt gem",IT,https://www.adzuna.de/details/5617005934?utm_medium=api&utm_source=c5693b3d
5405270065,"Cloud-Infrastruktur-Spezialist (m/w/d), German-Speaking",Muxon,"Bayern, Deutschland",Unknown,,,,,2025-09-19,"Transparenz beim Gehalt Diese Position richtet sich an Kandidaten mit mehr als 3 Jahren Berufserfahrung. Die Gehaltsspanne liegt je nach Erfahrung zwischen 60.000 € und 70.000 € brutto jährlich . Arbeitsmodell: Vollzeit, hybrid Standort: Neunkirchen Muxon ist eine kleine, global tätige Personalvermi",IT,https://www.adzuna.de/details/5405270065?utm_medium=api&utm_source=c5693b3d
5658898040,Head of Development (f/m/d),Characters Connection,Deutschland,Unknown,,full_time,,,2026-03-09,"Stellenbeschreibung Für eine führende Business-Software-Unit suchen wir eine erfahrene Führungspersönlichkeit, die ein internationales Entwicklungsteam leitet und skaliert. Die Softwareprodukte richten sich an Anwender, die nicht tief im IT-Umfeld verankert sind (z. B. Labore, Kanzleien, Handwerks- ",IT,https://www.adzuna.de/details/5658898040?utm_medium=api&utm_source=c5693b3d
5717040217,Cloud / DevOps Engineer (m/w/d) - Stackmeister GmbH,Stackmeister GmbH,"Berlin, Deutschland",Unknown,,full_time,,,2026-05-02,"Das beste Du - werde mit uns der:die beste Cloud / DevOps Engineer:in, die Du werden kannst. Unterstütze unsere Kunden dabei, ihre Projekte zu planen, durchzuführen und abzuschließen und arbeite dabei mit unserem Team von bislang 13 Engineers und den Engineers unserer Kund:innen zusammen. Tätigkeite",IT,https://www.adzuna.de/details/5717040217?utm_medium=api&utm_source=c5693b3d
5491396527,DevOps Cloud System Spezialist/in (m/w/d),Bosch Sicherheitssysteme GmbH,"Daberstedt, Erfurt",Unknown,,full_time,,,2025-11-12,"DevOps Cloud System Spezialist/in (m/w/d) Am Urbicher Kreuz 32, 99099 Erfurt, Deutschland Vollzeit Bosch Sicherheitssysteme GmbH Unternehmensbeschreibung Möchten Sie Ihre Ideen in nutzbringende und sinnvolle Technologien verwandeln? Ob im Bereich Mobility Solutions, Consumer Goods, Industrial Techno",IT,https://www.adzuna.de/details/5491396527?utm_medium=api&utm_source=c5693b3d
5715258330,Senior Cloud / DevOps Engineer (m/w/d) - Stackmeister GmbH,Stackmeister GmbH,"Berlin, Deutschland",Stellen aus Buchhaltung & Finanzwesen,,,,,2026-05-01,"Das beste Du - werde mit uns der:die beste Cloud / DevOps Engineer:in, die Du werden kannst. Unterstütze unsere Kunden dabei, ihre Projekte zu planen, durchzuführen und abzuschließen und arbeite dabei mit unserem Team von bislang 13 Engineers und den Engineers unserer Kund:innen zusammen. Tätigkeite",IT,https://www.adzuna.de/details/5715258330?utm_medium=api&utm_source=c5693b3d
5654498406,IT-System Engineer (m/w/d) in Augsburg,accompio GmbH von ITbavaria.de,"Augsburg, Augsburg (Kreis)",IT-Stellen,,full_time,,,2026-03-05,"Die accompio ist eine Private-Equity-getragene IT-Unternehmensgruppe mit rund 700 Spezialist:innen an 19 Standorten in Deutschland, Österreich, Ungarn und Bulgarien. Gemeinsam bilden wir ein starkes Powerhouse aus Expert:innen, das Unternehmen mit IT-Infrastruktur, Cloud, DevOps und Cyber Security b",IT,https://www.adzuna.de/details/5654498406?utm_medium=api&utm_source=c5693b3d
5654498476,Junior IT-System Engineer (m/w/d) in Augsburg,accompio GmbH von ITbavaria.de,"Augsburg, Augsburg (Kreis)",IT-Stellen,,full_time,,,2026-03-05,"Die accompio ist eine Private-Equity-getragene IT-Unternehmensgruppe mit rund 700 Spezialist:innen an 19 Standorten in Deutschland, Österreich, Ungarn und Bulgarien. Gemeinsam bilden wir ein starkes Powerhouse aus Expert:innen, das Unternehmen mit IT-Infrastruktur, Cloud, DevOps und Cyber Security b",IT,https://www.adzuna.de/details/5654498476?utm_medium=api&utm_source=c5693b3d
5715634969,Software Consultant | Schwerpunkt Cloud & Platform (a),Meondi,"Möhringen, Stuttgart",Unknown,,full_time,,,2026-05-01,"Über uns MEONDI ist eine agile Unternehmensberatung am Standort Stuttgart. Wir navigieren unsere namhaften Kunden ganzheitlich durch Innovations- und Transformationsprozesse sowie agile Produktentwicklungen. Dabei legen wir unseren Fokus auf alle relevanten Handlungsfelder wie Strategie, Leadership,",IT,https://www.adzuna.de/details/5715634969?utm_medium=api&utm_source=c5693b3d
5685984608,Tech Lead SRE & Cloud Platform (m/f/d),BAUHAUS,"Wohlgelegen, Mannheim",Sonstige/Allgemeine Stellen,,,,,2026-04-01,"Tech Lead SRE & Cloud Platform (m/f/d) Stellenbeschreibung Besser digital. Der Bereich Digital Commerce steht für ein vernetztes BAUHAUS der Zukunft durch Digitalisierung. Dabei haben wir immer unsere Kund:innen im Fokus und als Ziel, das perfekte digitale Einkaufserlebnis zu schaffen. Eine agile Ar",IT,https://www.adzuna.de/details/5685984608?utm_medium=api&utm_source=c5693b3d
5625352884,Cyber Security Consultant (m/w/d) - Augsburg,accompio GmbH von ITbavaria.de,"Augsburg, Augsburg (Kreis)",IT-Stellen,,full_time,,,2026-02-12,"Die accompio ist eine Private-Equity-getragene IT-Unternehmensgruppe mit rund 700 Spezialist:innen an 19 Standorten in Deutschland, Österreich, Ungarn und Bulgarien. Gemeinsam bilden wir ein starkes Powerhouse aus Expert:innen, das Unternehmen mit IT-Infrastruktur, Cloud, DevOps und Cyber Security b",IT,https://www.adzuna.de/details/5625352884?utm_medium=api&utm_source=c5693b3d
5669164369,Satellite Ground Segment Infrastruktur Responsible (d/m/w) - Inklusiver Job   ,Airbus,"Kluftern, Friedrichshafen",Unknown,,,,,2026-03-17,"Job Description: At Airbus, our purpose is to improve life on Earth and beyond through our cutting-edge space technologies. With every technological breakthrough, we bring people closer together, we navigate new frontiers and we discover new and unexplored destinations. And we don't just take innova",IT,https://www.adzuna.de/land/ad/5669164369?se=Olg4T-JH8RGrz_gY8KlfVw&utm_medium=api&utm_source=c5693b3d&v=74447BE6320E250E79FF032C66AAB8CD65306F71
5669164375,Satellite Ground Segment Deployment Responsible (d/m/w) - Inklusiver Job   ,Airbus,"Kluftern, Friedrichshafen",Unknown,,,,,2026-03-17,"Job Description: At Airbus, our purpose is to improve life on Earth and beyond through our cutting-edge space technologies. With every technological breakthrough, we bring people closer together, we navigate new frontiers and we discover new and unexplored destinations. And we don't just take innova",IT,https://www.adzuna.de/land/ad/5669164375?se=Olg4T-JH8RGrz_gY8KlfVw&utm_medium=api&utm_source=c5693b3d&v=9F57D356D62086CF611A6FD1F7EC8AD056631D30
5625352877,Microsoft 365 Consultant (m/w/d) - Augsburg,accompio GmbH von ITbavaria.de,"Augsburg, Augsburg (Kreis)",IT-Stellen,,full_time,,,2026-02-12,"Die accompio ist eine Private-Equity-getragene IT-Unternehmensgruppe mit rund 700 Spezialist:innen an 19 Standorten in Deutschland, Österreich, Ungarn und Bulgarien. Gemeinsam bilden wir ein starkes Powerhouse aus Expert:innen, das Unternehmen mit IT-Infrastruktur, Cloud, DevOps und Cyber Security b",IT,https://www.adzuna.de/details/5625352877?utm_medium=api&utm_source=c5693b3d
5715840811,Lead Engineer (m/w/d) - ABRIO GmbH,ABRIO GmbH,"Frankfurt am Main, Hessen",Unknown,,full_time,,,2026-05-01,"Stell dir vor, es ist dein erster Tag als Lead Engineer (m/w/d) bei ABRIO. Du wirst herzlich von einem motivierten und professionellen Team empfangen. Nach einem ersten gemeinsamen Team-Lunch startest du direkt in die Welt des E-Commerce - mit spannenden Shopify-Migrations- und Plattformprojekten fü",IT,https://www.adzuna.de/details/5715840811?utm_medium=api&utm_source=c5693b3d
5707619935,Lead Engineer für Commerce Architekturen (m/w/d),Abrio,"Altstadt, Frankfurt am Main",Stellen aus Logistik & Lagerhaltung,,full_time,,,2026-04-22,"Was erwartet dich? Du analysierst Kundenanforderungen, begleitest Workshops zu Commerce-Architekturen und übersetzt fachliche Ziele in skalierbare technische Konzepte. Gemeinsam mit Consultants und Requirements Engineers strukturierst du Anforderungen und unterstützt bei der Priorisierung von Backlo",IT,https://www.adzuna.de/details/5707619935?utm_medium=api&utm_source=c5693b3d
5602804288,Cloud Infrastructure Engineer (m/w/d),CGI,"Leinfelden-Echterdingen, Esslingen (Kreis)",Stellen für Hochschulabsolventen,,,,,2026-01-28,"Position Description: Dein Herz schlägt für DevOps, Cloud-Plattformen und automatisierte Infrastrukturen und du hast bereits Erfahrung in der Zusammenarbeit mit Entwicklungs- und/oder Betriebsteams? Dann werde Teil unserer Erfolgsgeschichte und gestalte mit uns in anspruchsvollen Projekten die Zukun",IT,https://www.adzuna.de/details/5602804288?utm_medium=api&utm_source=c5693b3d
5712239551,Technical Lead (m/w/d),ABRIO GmbH,"Bockenheim, Frankfurt am Main",IT-Stellen,permanent,full_time,,,2026-04-28,"Stell dir vor, es ist dein erster Tag als Technical Lead (m/w/d) bei ABRIO. Du wirst herzlich von einem motivierten und professionellen Team empfangen. Nach einem ersten gemeinsamen Team-Lunch startest du direkt in die Welt des E-Commerce – mit spannenden Shopify-Migrations- und Plattformprojekten f",IT,https://www.adzuna.de/details/5712239551?utm_medium=api&utm_source=c5693b3d
5681018414,Cloud DevOps Engineer (m/w/d),CGI,"Leinfelden-Echterdingen, Esslingen (Kreis)",Stellen für Hochschulabsolventen,,,,,2026-03-28,"Position Description: Dein Herz schlägt für DevOps, Cloud-Plattformen und automatisierte Infrastrukturen und du hast bereits Erfahrung in der Zusammenarbeit mit Entwicklungs- und/oder Betriebsteams? Dann werde Teil unserer Erfolgsgeschichte und gestalte mit uns in anspruchsvollen Projekten die Zukun",IT,https://www.adzuna.de/details/5681018414?utm_medium=api&utm_source=c5693b3d
4754974773,DevOps Engineer (gn),workidentity GmbH,"Altona-Altstadt, Hamburg",Unknown,,full_time,60000.0,70000.0,2024-06-27,"Einleitung Unser Partnerunternehmen, ein innovativer, nachhaltiger Hidden Champion in der Wasserwirtschaft baut gerade einen neuen Geschäftsbereich aus. Der Fokus liegt auf der Entwicklung fortschrittlicher KI-Technologien zur Überprüfung von Wasserleitungsnetzen. Durch hochinnovative Inspektionsger",IT,https://www.adzuna.de/details/4754974773?utm_medium=api&utm_source=c5693b3d
4523236938,Senior Consultant IAM Strategy - Cybersecurity Services (m/w/d),IBM,"München, München (Kreis)",Stellen für Hochschulabsolventen,,,,,2024-01-13,"Introduction Wenn du ein Identity & Access Management (IAM) Experte bist, ist dies deine Chance, deine Karriere auf die nächste Stufe zu heben Du suchst ein facettenreiches Umfeld, um komplexe IAM Projekte bei den führenden Organisationen in der D-A-CH-Region zu bewältigen? Identitäts-und Zugriffsma",IT,https://www.adzuna.de/details/4523236938?utm_medium=api&utm_source=c5693b3d
5669976402,Satellite Ground Segment Deployment Responsible (d/m/w),Airbus,Deutschland,Unknown,,full_time,,,2026-03-17,"Job Description: At Airbus, our purpose is to improve life on Earth and beyond through our cutting-edge space technologies. With every technological breakthrough, we bring people closer together, we navigate new frontiers and we discover new and unexplored destinations. And we don't just take innova",IT,https://www.adzuna.de/details/5669976402?utm_medium=api&utm_source=c5693b3d
5669926263,Satellite Ground Segment Infrastruktur Responsible (d/m/w),Airbus,Deutschland,Unknown,,full_time,,,2026-03-17,"Job Description: At Airbus, our purpose is to improve life on Earth and beyond through our cutting-edge space technologies. With every technological breakthrough, we bring people closer together, we navigate new frontiers and we discover new and unexplored destinations. And we don't just take innova",IT,https://www.adzuna.de/details/5669926263?utm_medium=api&utm_source=c5693b3d
5578195775,Senior Javascript/React Native Software Engineer:in (Full Stack) (d/m/w),Verlag Der Tagesspiegel,"Berlin, Deutschland",IT-Stellen,,full_time,,,2026-01-10,"Wir suchen eine:n vielseitige:n React Native Software Engineer (d/m/w), der bzw. die die Lücke zwischen Frontend- und Backend-Entwicklung überbrücken kann. Du arbeitest an wichtigen digitalen Plattformen, die Nachrichten und Inhalte für Millionen von Leser:innen bereitstellen. Die ideale Person fühl",IT,https://www.adzuna.de/details/5578195775?utm_medium=api&utm_source=c5693b3d
4565789495,"Studiengang Cybercrime/Cybersecurity, M.Sc. (m/w/d) an der Hochschule Mittweida",Hochschule Mittweida von ITsax.de,"Mittweida, Mittelsachsen (Kreis)",IT-Stellen,,part_time,,,2024-02-12,"Studienziel Das Studium wird mit einem Master of Science Degree abgeschlossen. Nach Abschluss des Studiums sollen die Absolventen in jedem Fall in der Lage sein, eigenständig in hochspezialisierten Cybercrime oder IT-Forensik Abteilungen in Ermittlungsbehörden, Bundesbehörden oder einem Unternehmen ",IT,https://www.adzuna.de/details/4565789495?utm_medium=api&utm_source=c5693b3d
5714669674,DevOps Engineer (m/w/d),Optimus Search,"Laurensberg, Aachen",Sonstige/Allgemeine Stellen,,full_time,,,2026-04-30,"About us Ein international tätiges Unternehmen im Bereich IT-Sicherheit und Cybersecurity-Lösungen entwickelt seit vielen Jahren innovative Technologien zur Absicherung sensibler Daten und Systeme. Mit einem starken Fokus auf Qualität, Zuverlässigkeit und zertifizierte Sicherheitsstandards betreut d",IT,https://www.adzuna.de/land/ad/5714669674?se=Xh0gUeJH8RGldLZhYZiz6Q&utm_medium=api&utm_source=c5693b3d&v=E4381007919BF09B9D0FCBC9BB98614A9C0EBBE3
5671159097,Cybersecurity-Administrator (m/w/d),Synostik,"Oebisfelde-Weferlingen, Börde (Kreis)",Unknown,,full_time,,,2026-03-18,"Starte mit uns durch als Cybersecurity-Administrator (m/w/d) - Dein Platz bei der Synostik GmbH! Du willst IT nicht nur betreiben, sondern aktiv absichern ? Du begeisterst Dich für Cybersecurity, IT-Administration und IT-Sicherheit ? Du hast Lust, beim Kunden vor Ort und remote passende Sicherheitsl",IT,https://www.adzuna.de/details/5671159097?utm_medium=api&utm_source=c5693b3d
4565789653,"Studiengang IT-Forensik/Cybercrime, B.Sc. (Fernstudium, berufsbegleitend) (m/w/d) an der Hochschule Mittweida",Hochschule Mittweida von ITsax.de,"Mittweida, Mittelsachsen (Kreis)",IT-Stellen,,part_time,,,2024-02-12,"Studienziel Der Studiengang vermittelt Methodenkompetenzen in der forensischen Fallarbeit mit der IT-Forensik und für die Ermittlungstätigkeit im Phänomenbereich Cybercrime. Das Studienangebot schafft, erweitert und vertieft neben naturwissenschaftlichen, insbesondere Wissen und Kenntnisse im Bereic",IT,https://www.adzuna.de/details/4565789653?utm_medium=api&utm_source=c5693b3d
5708352853,"IT-Administrator (m/w/d) Workplace, Cloud & Sicherheit",Scherr+Klimke AG,"Neu-Ulm, Neu-Ulm (Kreis)",Unknown,,,,,2026-04-23,WE MAKE IT WORK. Die ScherrKlimke AG ist mit ca. 170 Mitarbeitenden eines der führenden Generalplanungsbüros in Süddeutschland. Wir planen und steuern anspruchsvolle Projekte in den Bereichen Hochbau und Ingenieurbau und bieten eine umfassende Gesamtplanung mit allen baurelevanten Fachdisziplinen un,IT,https://www.adzuna.de/land/ad/5708352853?se=Xh0gUeJH8RGldLZhYZiz6Q&utm_medium=api&utm_source=c5693b3d&v=D5E33409734BA7271907EDCE0BEDA954F836A98B
5717901088,IT-Notfallbeauftragte:r bzw. IT-Notfallmanager:in,Behörde für Stadtentwicklung und Wohnen,"Hamburg, Deutschland",IT-Stellen,,,,,2026-05-03,"IT-Notfallbeauftragte:r bzw. IT-Notfallmanager:in Behörde für Stadtentwicklung und Wohnen, Amt für Bauordnung und Hochbau, Bundesbauabteilung Job-ID: J000041542 Startdatum: schnellstmöglich Art der Anstellung: Vollzeit/Teilzeit (unbefristet) Bezahlung: EGr. 13 TV-L, BesGr. A13 HmbBesG Bewerbungsfris",IT,https://www.adzuna.de/land/ad/5717901088?se=Xh0gUeJH8RGldLZhYZiz6Q&utm_medium=api&utm_source=c5693b3d&v=A9589569027CB62CDCA51B8FCA733A0C700D38DD
5713736937,IT-Notfallbeauftragte:r bzw. IT-Notfallmanager:in,Behörde für Stadtentwicklung und Wohnen,"Hamburg-Altstadt, Hamburg",Sonstige/Allgemeine Stellen,,full_time,,,2026-04-29,"Einleitung IT-Notfallbeauftragte:r bzw. IT-Notfallmanager:in Behörde für Stadtentwicklung und Wohnen, Amt für Bauordnung und Hochbau, Bundesbauabteilung Job-ID: J000041542 Startdatum: schnellstmöglich Art der Anstellung: Vollzeit/Teilzeit (unbefristet) Bezahlung: EGr. 13 TV-L, BesGr. A13 HmbBesG Bew",IT,https://www.adzuna.de/land/ad/5713736937?se=Xh0gUeJH8RGldLZhYZiz6Q&utm_medium=api&utm_source=c5693b3d&v=528166413041470FC16C995B7503FF08104CB144
5718633110,Cybersecurity Specialist (m/w/d),enercity AG,"Hannover, Region Hannover (Kreis)",Unknown,,,,,2026-05-04,"Willkommen bei enercity, einem der führenden Energieversorger in Deutschland. Mit unserem Hauptsitz in Hannover sind wir stolz darauf, unseren Kunden maßgeschneiderte Energie- und Wasserdienstleistungen anzubieten. Unser Ziel ist es, eine nachhaltige und effiziente Energiezukunft für alle zu schaffe",IT,https://www.adzuna.de/land/ad/5718633110?se=Xh0gUeJH8RGldLZhYZiz6Q&utm_medium=api&utm_source=c5693b3d&v=E814858E7467415C99D674EE8A30537526A90D2B
